date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:12:14	21056/21056	---M-Z	200	added ('OK')	image/svg+xml	etag:%225240-66c4cea9-910369f409613875;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/4x3/af.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/4x3/af.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:14	20920/20920	---M-Z	200	added ('OK')	image/svg+xml	etag:%2251b8-66c4cea9-e2c2ec3101169f74;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/1x1/af.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/1x1/af.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:15	743/743	---M-Z	200	added ('OK')	image/svg+xml	etag:%222e7-66c4cea9-f29c276116de07b5;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/4x3/ag.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/4x3/ag.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:16	751/751	---M-Z	200	added ('OK')	image/svg+xml	etag:%222ef-66c4cea9-4bbaed729e3c5f99;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/1x1/ag.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/1x1/ag.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:16	2336/2336	---M-Z	200	added ('OK')	image/svg+xml	etag:%22920-66c4cea9-41c94d5c0ee58036;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/4x3/ai.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/4x3/ai.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:17	2549488/2549488	---M--	200	added ('OK')	video/mp4	etag:%2226e6f0-66c4cea9-9e5fd3fde18b86ae;;;%22	https://themecraze.net/html/alexis/assets/images/hero.mp4	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/images/hero.mp4	(from https://themecraze.net/html/alexis/index-four.html)
18:12:17	2346/2346	---M-Z	200	added ('OK')	image/svg+xml	etag:%2292a-66c4cea9-5c06f54a43216042;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/1x1/ai.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/1x1/ai.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:17	3231/3231	---M-Z	200	added ('OK')	image/svg+xml	etag:%22c9f-66c4cea9-ca50dc8da655f4c5;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/4x3/al.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/4x3/al.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:18	3233/3233	---M-Z	200	added ('OK')	image/svg+xml	etag:%22ca1-66c4cea9-7393d9e0ca7ecd60;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/1x1/al.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/1x1/al.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:18	228/228	---M--	200	added ('OK')	image/svg+xml	etag:%22e4-66c4cea9-d3efc1c2e0c12023;;;%22	https://themecraze.net/html/alexis/assets/fonts/flags/4x3/am.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/4x3/am.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:18	236/236	---M--	200	added ('OK')	image/svg+xml	etag:%22ec-66c4cea9-da258cecbbf58222;;;%22	https://themecraze.net/html/alexis/assets/fonts/flags/1x1/am.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/1x1/am.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:19	1606/1606	---M-Z	200	added ('OK')	image/svg+xml	etag:%22646-66c4cea9-a13d3f8cb489fd5a;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/4x3/ao.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/4x3/ao.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:19	1606/1606	---M-Z	200	added ('OK')	image/svg+xml	etag:%22646-66c4cea9-81f583f7b7a095cc;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/1x1/ao.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/1x1/ao.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:19	2823/2823	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b07-66c4cea9-f866bbca72581a0a;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/4x3/aq.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/4x3/aq.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:20	2950/2950	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b86-66c4cea9-be2ba0ca3de9f93;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/1x1/aq.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/1x1/aq.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:20	3558/3558	---M-Z	200	added ('OK')	image/svg+xml	etag:%22de6-66c4cea9-f99f37bf3e08098e;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/4x3/ar.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/4x3/ar.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:20	3595/3595	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e0b-66c4cea9-87c98eea57c056d2;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/1x1/ar.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/1x1/ar.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:21	32249/32249	---M-Z	200	added ('OK')	image/svg+xml	etag:%227df9-66c4cea9-97ad03cd53b6fc4f;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/4x3/as.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/4x3/as.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:21	32496/32496	---M-Z	200	added ('OK')	image/svg+xml	etag:%227ef0-66c4cea9-f1a217e17b3b8e10;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/1x1/as.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/1x1/as.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:21	195/195	---M--	200	added ('OK')	image/svg+xml	etag:%22c3-66c4cea9-5286198a26a7d750;;;%22	https://themecraze.net/html/alexis/assets/fonts/flags/4x3/at.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/4x3/at.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:21	203/203	---M--	200	added ('OK')	image/svg+xml	etag:%22cb-66c4cea9-7b67542d10ae6af1;;;%22	https://themecraze.net/html/alexis/assets/fonts/flags/1x1/at.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/1x1/at.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:22	1296/1296	---M-Z	200	added ('OK')	image/svg+xml	etag:%22510-66c4cea9-b742043e01210826;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/4x3/au.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/4x3/au.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:22	1256/1256	---M-Z	200	added ('OK')	image/svg+xml	etag:%224e8-66c4cea9-8063829610f1f4f9;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/1x1/au.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/1x1/au.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:22	9003/9003	---M-Z	200	added ('OK')	image/svg+xml	etag:%22232b-66c4cea9-ba30f815cd11abe6;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/4x3/aw.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/4x3/aw.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:23	10355/10355	---M-Z	200	added ('OK')	image/svg+xml	etag:%222873-66c4cea9-618de0932f23ded7;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/1x1/aw.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/1x1/aw.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:23	556/556	---M-Z	200	added ('OK')	image/svg+xml	etag:%2222c-66c4cea9-dad2882c8c964833;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/4x3/ax.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/4x3/ax.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:23	543/543	---M-Z	200	added ('OK')	image/svg+xml	etag:%2221f-66c4cea9-34b98e946aaf8d9f;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/1x1/ax.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/1x1/ax.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:24	501/501	---M-Z	200	added ('OK')	image/svg+xml	etag:%221f5-66c4cea9-a89d765239b40b4;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/4x3/az.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/4x3/az.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:25	488/488	---M-Z	200	added ('OK')	image/svg+xml	etag:%221e8-66c4cea9-28639e46504e8842;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/1x1/az.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/1x1/az.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:25	1240/1240	---M-Z	200	added ('OK')	image/svg+xml	etag:%224d8-66c4cea9-47a0c66049c0eb29;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/4x3/ba.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/4x3/ba.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:26	1172/1172	---M-Z	200	added ('OK')	image/svg+xml	etag:%22494-66c4cea9-1b6f1e4abdc3a916;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/1x1/ba.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/1x1/ba.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:26	628/628	---M-Z	200	added ('OK')	image/svg+xml	etag:%22274-66c4cea9-cbdcad3d7c0ef279;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/4x3/bb.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/4x3/bb.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:27	631/631	---M-Z	200	added ('OK')	image/svg+xml	etag:%22277-66c4cea9-e623bef45bccb3c7;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/1x1/bb.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/1x1/bb.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:27	187/187	---M--	200	added ('OK')	image/svg+xml	etag:%22bb-66c4cea9-92dee198297e173d;;;%22	https://themecraze.net/html/alexis/assets/fonts/flags/4x3/bd.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/4x3/bd.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:28	189/189	---M--	200	added ('OK')	image/svg+xml	etag:%22bd-66c4cea9-153f09e564ae356;;;%22	https://themecraze.net/html/alexis/assets/fonts/flags/1x1/bd.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/1x1/bd.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:29	302/302	---M-Z	200	added ('OK')	image/svg+xml	etag:%2212e-66c4cea9-96a0b29caf3440cf;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/4x3/be.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/4x3/be.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:29	302/302	---M-Z	200	added ('OK')	image/svg+xml	etag:%2212e-66c4cea9-30993d180c767c8b;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/1x1/be.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/1x1/be.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:29	353/353	---M-Z	200	added ('OK')	image/svg+xml	etag:%22161-66c4cea9-f019655e4891e58b;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/4x3/bf.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/4x3/bf.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:30	379/379	---M-Z	200	added ('OK')	image/svg+xml	etag:%2217b-66c4cea9-315af3c3a33f59fe;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/1x1/bf.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/1x1/bf.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:30	225/225	---M--	200	added ('OK')	image/svg+xml	etag:%22e1-66c4cea9-3b9157f9eda5e28a;;;%22	https://themecraze.net/html/alexis/assets/fonts/flags/4x3/bg.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/4x3/bg.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:30	233/233	---M--	200	added ('OK')	image/svg+xml	etag:%22e9-66c4cea9-29f6446c3ad8f8b9;;;%22	https://themecraze.net/html/alexis/assets/fonts/flags/1x1/bg.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/1x1/bg.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:31	252/252	---M--	200	added ('OK')	image/svg+xml	etag:%22fc-66c4cea9-29d581a46a6211d9;;;%22	https://themecraze.net/html/alexis/assets/fonts/flags/4x3/bh.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/4x3/bh.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:31	276/276	---M--	200	added ('OK')	image/svg+xml	etag:%22114-66c4cea9-2a129d61e7ec3579;;;%22	https://themecraze.net/html/alexis/assets/fonts/flags/1x1/bh.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/1x1/bh.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:31	1078/1078	---M-Z	200	added ('OK')	image/svg+xml	etag:%22436-66c4cea9-16d98887e6a3c17a;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/4x3/bi.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/4x3/bi.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:32	1052/1052	---M-Z	200	added ('OK')	image/svg+xml	etag:%2241c-66c4cea9-1ad1e5ebfdb118ff;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/1x1/bi.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/1x1/bi.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:32	499/499	---M-Z	200	added ('OK')	image/svg+xml	etag:%221f3-66c4cea9-98dc6d48ef962867;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/4x3/bj.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/4x3/bj.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:32	501/501	---M-Z	200	added ('OK')	image/svg+xml	etag:%221f5-66c4cea9-c394cde49b98d20e;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/1x1/bj.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/1x1/bj.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:32	231/231	---M--	200	added ('OK')	image/svg+xml	etag:%22e7-66c4cea9-a0e29147f458a0e6;;;%22	https://themecraze.net/html/alexis/assets/fonts/flags/4x3/bl.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/4x3/bl.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:33	289/289	---M--	200	added ('OK')	image/svg+xml	etag:%22121-66c4cea9-47bd229cea724cfa;;;%22	https://themecraze.net/html/alexis/assets/fonts/flags/1x1/bl.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/1x1/bl.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:33	22811/22811	---M-Z	200	added ('OK')	image/svg+xml	etag:%22591b-66c4cea9-7c4fbd314f79b7c2;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/4x3/bm.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/4x3/bm.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:34	22734/22734	---M-Z	200	added ('OK')	image/svg+xml	etag:%2258ce-66c4cea9-64ddc1300ce94793;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/1x1/bm.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/1x1/bm.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:35	14316/14316	---M-Z	200	added ('OK')	image/svg+xml	etag:%2237ec-66c4cea9-e58e49fbdc5539c;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/4x3/bn.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/4x3/bn.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:35	14457/14457	---M-Z	200	added ('OK')	image/svg+xml	etag:%223879-66c4cea9-799936f2e670df68;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/1x1/bn.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/1x1/bn.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:36	112084/112084	---M-Z	200	added ('OK')	image/svg+xml	etag:%221b5d4-66c4cea9-493f35ee3b06e535;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/4x3/bo.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/4x3/bo.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:36	114011/114011	---M-Z	200	added ('OK')	image/svg+xml	etag:%221bd5b-66c4cea9-26fca70b3f8d2e1c;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/1x1/bo.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/1x1/bo.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:36	221/221	---M--	200	added ('OK')	image/svg+xml	etag:%22dd-66c4cea9-e579993496efbd13;;;%22	https://themecraze.net/html/alexis/assets/fonts/flags/4x3/bq.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/4x3/bq.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:36	225/225	---M--	200	added ('OK')	image/svg+xml	etag:%22e1-66c4cea9-5da1b56bcbebd6eb;;;%22	https://themecraze.net/html/alexis/assets/fonts/flags/1x1/bq.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/1x1/bq.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:37	8096/8096	---M-Z	200	added ('OK')	image/svg+xml	etag:%221fa0-66c4cea9-767ac8055505a5f2;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/4x3/br.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/4x3/br.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:37	7683/7683	---M-Z	200	added ('OK')	image/svg+xml	etag:%221e03-66c4cea9-4783a51c4b3f8c4f;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/1x1/br.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/1x1/br.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:37	557/557	---M-Z	200	added ('OK')	image/svg+xml	etag:%2222d-66c4cea9-991276f699f256e6;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/4x3/bs.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/4x3/bs.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:37	579/579	---M-Z	200	added ('OK')	image/svg+xml	etag:%22243-66c4cea9-c3bfd64194ec6c98;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/1x1/bs.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/1x1/bs.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:38	25115/25115	---M-Z	200	added ('OK')	image/svg+xml	etag:%22621b-66c4cea9-dc4f4250ed135a55;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/4x3/bt.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/4x3/bt.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:38	24912/24912	---M-Z	200	added ('OK')	image/svg+xml	etag:%226150-66c4cea9-abe0dacfa992c6f9;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/1x1/bt.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/1x1/bt.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:39	582/582	---M-Z	200	added ('OK')	image/svg+xml	etag:%22246-66c4cea9-60c2c40702b53dab;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/4x3/bv.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/4x3/bv.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:39	585/585	---M-Z	200	added ('OK')	image/svg+xml	etag:%22249-66c4cea9-13e123884e335872;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/1x1/bv.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/1x1/bv.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:40	264/264	---M--	200	added ('OK')	image/svg+xml	etag:%22108-66c4cea9-32023dbaff26f105;;;%22	https://themecraze.net/html/alexis/assets/fonts/flags/4x3/bw.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/4x3/bw.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:40	266/266	---M--	200	added ('OK')	image/svg+xml	etag:%2210a-66c4cea9-c3905afde5703230;;;%22	https://themecraze.net/html/alexis/assets/fonts/flags/1x1/bw.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/1x1/bw.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:41	2124/2124	---M-Z	200	added ('OK')	image/svg+xml	etag:%2284c-66c4cea9-dddf1d6bbfc0bee7;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/4x3/by.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/4x3/by.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:41	2127/2127	---M-Z	200	added ('OK')	image/svg+xml	etag:%2284f-66c4cea9-2839eab28db3db26;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/1x1/by.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/1x1/by.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:42	46671/46671	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b64f-66c4cea9-ad347760bd671a00;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/4x3/bz.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/4x3/bz.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:42	46958/46958	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b76e-66c4cea9-b26016668b46c884;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/1x1/bz.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/1x1/bz.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:43	642/642	---M-Z	200	added ('OK')	image/svg+xml	etag:%22282-66c4cea9-f224a526cdeb08ae;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/4x3/ca.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/4x3/ca.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:43	644/644	---M-Z	200	added ('OK')	image/svg+xml	etag:%22284-66c4cea9-7705cdafc5093645;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/1x1/ca.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/1x1/ca.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:44	3150/3150	---M-Z	200	added ('OK')	image/svg+xml	etag:%22c4e-66c4cea9-ae3c5ef0fa75257f;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/4x3/cc.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/4x3/cc.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
18:12:44	3106/3106	---M-Z	200	added ('OK')	image/svg+xml	etag:%22c22-66c4cea9-67c0d3010690c58c;gz%22	https://themecraze.net/html/alexis/assets/fonts/flags/1x1/cc.svg	C:/My%20Web%20Sites/real/themecraze.net/html/alexis/assets/fonts/flags/1x1/cc.svg	(from https://themecraze.net/html/alexis/assets/fonts/css/flag-icons.min.css)
